id,status,name,type,plant_name,current_operator,original_operator,co-owner,constructed_date,activated_date,field_name,latitude,longitude,location
ABGP0001451,Abandoned,Corker Liege,GP,Mackay,Bonavista Energy Corporation,,53.0% - Bonavista Energy Corporation; 47.0% - Avenir Oil & Gas Corp.,1982-01-01,,,56.73876,-113.29167,14-21-089-21W4M
ABGP0001452,Suspended,Husky Redwater 15-16,GP,Redwater,Tamarack Acquisition Corp.,,100.0% - Tamarack Acquisition Corp.,,,,53.84529,-112.91079,15-16-056-20W4M
ABGP0001453,Abandoned,Penn West Compeer,GP,Penn West Compeer,Obsidian Energy Ltd.,,100.0% - Obsidian Energy Ltd.,,,,51.8726,-110.16142,06-36-033-02W4M
ABGP0001454,Suspended,00/14-36-053-26W4 St Albert Gp,GP,Big Lake,Sinopec Daylight Energy Ltd.,,100.0% - Sinopec Daylight Energy Ltd.,1960-01-01,,,53.62692,-113.70437,14-36-053-26W4M
ABGP0001455,Reclamation Certified,* Paz Fenn-Big Valley,GP,Paz Fenn Big Valley,Journey Energy Inc.,,100.0% - Strathcona Resources Ltd.,,,,51.97051,-112.63304,02-03-035-19W4M
ABGP0001456,Suspended,Gilby-10-34-040-04 W5M,GP,Gilby,Harvest Operations Corp.,,100.0% - Harvest Operations Corp.,,,,52.48859,-114.49053,10-34-040-04W5M
ABGP0001457,Suspended,Kanex Grand Prix Scandia,GP,Scandia,Success Resources Ltd.,,100.0% - Success Resources Ltd.,,,,50.39552,-112.09234,16-35-016-16W4M
ABGP0001458,Suspended,Keyera West Pembina 10-10-047-14W5,GP,West Pembina,Keyera Energy Ltd.,,83.1% - Keyera Energy Ltd.; 4.2% - Paramount Resources Ltd.; 3.2% - Canlin Resources Partnership; 2.9% - Canadian Natural Resources Limited; 3.2% - Boulder Energy Ltd.; 2.6% - Baytex Energy Ltd.; 0.7% - Canadian Natural Resources; 0.1% - Tourmaline Oil Corp.; 0.1% - Vermilion Energy Inc.,1984-01-01,,,53.0414,-115.96101,10-10-047-14W5M
ABGP0001459,Reclamation Certified,Conoco Claresholm,GP,Claresholm,Canadian Natural Resources Limited,,100.0% - Conocophillips Canada Resources Corp.,,,,50.02474,-113.40474,06-30-012-25W4M
ABGP0001460,Suspended,* Kan Energy Gleichen,GP,Kan Energy Gleichen,Kanamera Texas Sentry Operating Partnership.,,100.0% - Lynx Energy Ulc,,,,50.83619,-112.79454,04-01-022-21W4M
ABGP0001461,Suspended,Paramount Legend,GP,Liege,Athabasca Oil Corporation,,100.0% - Athabasca Oil Corporation,1964-01-01,,,57.20067,-112.90001,12-31-094-18W4M
ABGP0001462,Abandoned,Amoco Bigstone Dunvegan,GP,Bigstone Dunvegan,Bp Canada Energy Group Ulc,,100.0% - Paramount Resources Ltd.,,,,54.2595,-117.21683,06-10-061-22W5M
ABGP0001463,Active,Westrock Pouce Coupe South,GP,Pouce Coupe South,Longshore Resources Ltd.,,99.3% - Longshore Resources Ltd.; 0.7% - Freehold Resources Ltd.,1985-01-01,,,55.77223,-119.82001,07-20-078-12W6M
ABGP0001464,Active,Provident Craigmyle,GP,Craigmyle,Prairie Provident Resources Canada Ltd.,,100.0% - Prairie Provident Resources Canada Ltd.,1984-01-01,,,51.71994,-112.38787,13-05-032-17W4M
ABGP0001465,Abandoned,Baytex Kneller,GP,Kneller,Baytex Energy Ltd.,,100.0% - Alphabow Energy Ltd.,,,,53.23058,-113.30276,10-16-049-23W4M
ABGP0001466,Suspended,Husky Rumsey 8-36,GP,Rumsey,Trident Exploration (Alberta) Corp.,,100.0% - Westdrum Energy Ltd.,,,,51.87268,-112.84273,08-36-033-21W4M
ABGP0001467,Suspended,Surge Willesden Gr 08-29-040-06W5 Gp,GP,Willesden Green,Surge Energy Inc.,,100.0% - Surge Energy Inc.,1982-01-01,,,52.47052,-114.82035,08-29-040-06W5M
ABGP0001468,Active,Mundare 09-28-053-18W4 Gas Plant,GP,Mundare,Axiom Oil And Gas Inc.,,100.0% - Axiom Oil And Gas Inc.,1980-01-01,,,53.60896,-112.58547,09-28-053-18W4M
ABGP0001469,Suspended,* Crestar Bantry,GP,Crestar Bantry,Strathcona Resources Ltd.,,100.0% - Cardinal Energy Ltd.,,,,50.54091,-111.79457,16-24-018-14W4M
ABGP0001470,Suspended,* Norcen Fort Sask,GP,Norcen Fort Sask,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,53.71781,-113.1769,01-03-055-22W4M
ABGP0001471,Suspended,* Aec Suffield,GP,Aec Suffield,Ipc Canada Ltd.,,100.0% - Ipc Canada Ltd.,,,,50.57398,-111.17874,04-03-019-09W4M
ABGP0001472,Active,Nipisi 2-11-80-8W5,GP,Nipisi,Canadian Natural Resources Limited,,90.0% - Canadian Natural Resources Limited; 0.0% - Superman Resources Inc.,,,,55.91441,-115.13273,02-11-080-08W5M
ABGP0001473,Abandoned,Provost 15-7-36-15W4,GP,Provost,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,52.08288,-112.1329,15-07-036-15W4M
ABGP0001474,Abandoned,Crestar Rumsey,GP,Crestar Rumsey,Conocophillips Canada Energy Partnership,,100.0% - Pine Cliff Energy Ltd.,,,,51.9018,-112.84273,08-12-034-21W4M
ABGP0001475,Active,Crestar Jenner,GP,Jenner,Cor4 Oil Corp.,,4.6% - Enermark Inc.; 1.4% - Canoil Inc.; 93.9% - Cor4 Oil Corp.,,,,50.65412,-111.16728,10-34-019-09W4M
ABGP0001476,Suspended,Apache Willesden Green,GP,Bingley,Bonavista Energy Corporation,,100.0% - Bonavista Energy Corporation,1983-01-01,,,52.48129,-114.87421,02-36-040-07W5M
ABGP0001477,Active,Apache Willesden Green,GP,Leafland,Paramount Resources Ltd.,,69.5% - Paramount Resources Ltd.; 17.4% - Obsidian Energy Ltd.; 11.8% - Signalta Resources Limited,1985-01-01,,,52.40485,-114.70654,15-31-039-05W5M
ABGP0001478,Suspended,* Imperial Injection,GP,Injection,Imperial Oil Resources Limited,,100.0% - Imperial Oil Resources Limited,,,,53.04881,-113.91788,03-17-047-27W4M
ABGP0001479,Suspended,Pengrowth Swan Hills,GP,Swan Hills,Accel Canada Holdings Limited,,100.0% - Canadian Natural Resources Limited,,,,54.79431,-115.51708,03-18-067-10W5M
ABGP0001480,Active,Eyremore 1-18-17-18W4,GP,Armada,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,50.42844,-112.45886,01-18-017-18W4M
ABGP0001481,Suspended,* Chauvco Nosehill,GP,Chauvco Nosehill,Taqa North Ltd.,,100.0% - Taqa North Ltd.,,,,53.76832,-116.96498,11-19-055-20W5M
ABGP0001482,Active,Brc 04-31-048-12W5 Gas Plant,GP,Brazeau River,Tidewater Midstream And Infrastructure Ltd.,,100.0% - Tidewater Midstream And Infrastructure Ltd.,1979-01-01,,,53.17965,-115.7536,04-31-048-12W5M
ABGP0001483,Suspended,Husky Michichi 16-32,GP,Michichi,Husky Oil Operations Limited,,100.0% - Husky Oil Operations Limited,,,,51.61792,-112.35224,16-32-030-17W4M
ABGP0001484,Abandoned,Baptiste 1-18-68-23W4,GP,Island Lake,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,54.8804,-113.49181,01-18-068-23W4M
ABGP0001485,Abandoned,Morinville 11-15-55-25W4,GP,Morinville,Canadian Natural Resources Limited,,100.0% - Signalta Resources Limited,,,,53.75449,-113.63554,11-15-055-25W4M
ABGP0001486,Suspended,Ketch Tangent,GP,Tangent,Obsidian Energy Ltd.,,100.0% - Obsidian Energy Ltd.,1984-01-01,,,55.96887,-117.57362,13-29-080-23W5M
ABGP0001487,Abandoned,Enron Sangudo,GP,Enron Sangudo,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,53.88422,-114.87291,09-31-056-06W5M
ABGP0001488,Abandoned,* Talisman Turner Valley,GP,Turner Valley,Repsol Oil & Gas Canada Inc.,,100.0% - Repsol Oil & Gas Canada Inc.,,,,50.59553,-114.14899,10-12-019-02W5M
ABGP0001489,Suspended,* Amoco Hotchkiss,GP,Hotchkiss,Bp Canada Energy Group Ulc,,100.0% - Surge Energy Inc.,,,,57.12468,-118.15147,06-06-094-01W6M
ABGP0001490,Suspended,Blackspur Bantry Gp 15-23-018-14W4,GP,Delta Bantry,Delta Consultants (1973) Ltd.,,100.0% - Blackspur Oil Corp.,,,,50.54105,-111.82294,15-23-018-14W4M
ABGP0001491,Suspended,* Avord Chauvin S,GP,Avord Chauvin S,Avord Oil & Gas Ltd,,100.0% - Surge Energy Inc.,,,,52.66163,-110.182,10-35-042-02W4M
ABGP0001492,Suspended,* Mobil Twining,GP,Twining,Bumper Development Corporation Ltd.,,100.0% - Barnwell Of Canada  Limited,,,,51.6761,-113.36228,16-20-031-24W4M
ABGP0001493,Abandoned,* Anderson Rycroft,GP,Anderson Rycroft,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,55.61239,-118.58545,06-29-076-04W6M
ABGP0001494,Suspended,Cabre Joarcam,GP,Joarcam,Enerplus Corporation,,100.0% - Enerplus Corporation,,,,53.20153,-112.99202,11-03-049-21W4M
ABGP0001495,Suspended,Signalta Pembina,GP,Lobstick 2,Signalta Resources Limited,,100.0% - Signalta Resources Limited,,,,53.35794,-114.89448,06-36-050-07W5M
ABGP0001496,Suspended,* Altex Sullivan Lake,GP,Altex Sullivan Lake,Repsol Oil & Gas Canada Inc.,,100.0% - Repsol Oil & Gas Canada Inc.,,,,52.02841,-111.84126,01-30-035-13W4M
ABGP0001497,Active,Medlodge 10-33-052-21W5 Gp,GP,Medicine Lodge,Repsol Oil & Gas Canada Inc.,,100.0% - Repsol Oil & Gas Canada Inc.,1989-01-01,,,53.53564,-117.03241,10-33-052-21W5M
ABGP0001498,Reclamation Certified,Bonavista Benton,GP,Benton,Nuvista Energy Ltd.,,100.0% - Nuvista Energy Ltd.,,,,51.42525,-110.36546,10-28-028-03W4M
ABGP0001499,Active,Cypress Farrow,GP,Farrow,Taqa North Ltd.,,68.0% - Taqa North Ltd.; 32.0% - Coastal Resources Limited,1984-01-01,,,50.73791,-113.32012,06-31-020-24W4M
ABGP0001500,Abandoned,* Grad & Walker Huxley,GP,Grad And Walker Huxley,Conocophillips Canada Energy Partnership,,100.0% - Pine Cliff Energy Ltd.,,,,51.97395,-113.41853,07-06-035-24W4M
ABGP0001501,Abandoned,Malmo 6-3-44-22W4,GP,Malmo,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,52.76159,-113.11517,06-03-044-22W4M
ABGP0001502,Reclamation Certified,* Triton Kneller,GP,Triton Kneller,Primewest Energy Inc.,,100.0% - Altagas Ltd.,,,,53.24863,-113.2844,14-22-049-23W4M
ABGP0001503,Suspended,* Poco Watts,GP,Poco Watts,Conocophillips Canada Resources Corp.,,100.0% - Conocophillips Canada Resources Corp.,,,,51.62177,-112.06911,02-04-031-15W4M
ABGP0001504,Suspended,Apl Edson,GP,Edson,Canadian Oil & Gas International Inc.,,100.0% - Arrow Point Oil & Gas Ltd.,1990-01-01,,,53.60839,-116.46145,09-29-053-17W5M
ABGP0001505,Abandoned,Crestar Trochu Twining,GP,Crestar Trochu Twining,Conocophillips Canada Energy Partnership,,100.0% - Conocophillips Canada Resources Corp.,,,,51.78175,-113.26167,04-31-032-23W4M
ABGP0001506,Active,Progress 1-1-78-10W6,GP,Progress,Canadian Natural Resources Limited,,50.0% - Canadian Natural Resources Limited,1984-01-01,,,55.72513,-119.39986,01-01-078-10W6M
ABGP0001507,Suspended,Byemoor 8-32-34-17W4,GP,Byemoor,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,51.96012,-112.37051,08-32-034-17W4M
ABGP0001508,Suspended,Beau Alderson,GP,Beau Alderson,Murphy Oil Company Ltd.,,100.0% - Canadian Natural Resources Limited,,,,50.51186,-111.29054,16-10-018-10W4M
ABGP0001509,Suspended,Grand Forks 8-7-12-13W4,GP,Grand Forks,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,49.98059,-111.75891,08-07-012-13W4M
ABGP0001510,Abandoned,Altagas Killam,GP,Sedgewick,Altagas Ltd.,,100.0% - Altagas Ltd.,1982-01-01,,,52.55599,-111.79515,06-27-041-13W4M
ABGP0001511,Active,Edson West 1-24-52-20W5,GP,Edson West,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1985-01-01,,,53.4993,-116.80532,01-24-052-20W5M
ABGP0001512,Abandoned,* Bow Valley Bashaw,GP,Bow Valley Bashaw,Repsol Oil & Gas Canada Inc.,,100.0% - Repsol Oil & Gas Canada Inc.,,,,52.51579,-113.2825,11-08-041-23W4M
ABGP0001513,Suspended,Apache Nevis,GP,Nevis,Ember Resources Inc.,,100.0% - Ember Resources Inc.,,,,52.38137,-113.17468,08-25-039-23W4M
ABGP0001514,Abandoned,Cardiff 16-15-54-02W5,GP,Cardiff,Conocophillips Canada Resources Corp.,,100.0% - Conocophillips Canada Resources Corp.,,,,53.67027,-114.20138,16-15-054-02W5M
ABGP0001515,Suspended,Kaybob 7-32-63-20W5,GP,Kaybob,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,54.49252,-116.98482,07-32-063-20W5M
ABGP0001516,Active,Penn West Crystal,GP,Crystal,Journey Energy Inc.,,100.0% - Journey Energy Inc.,1982-01-01,,,52.94008,-114.41545,09-06-046-03W5M
ABGP0001517,Active,Orlen Lochend 05-11-029-04W5 Gp,GP,Lochend,Orlen Upstream Canada Ltd.,,99.0% - Orlen Upstream Canada Ltd.,1987-01-01,,,51.46564,-114.46731,05-11-029-04W5M
ABGP0001518,Suspended,Craigmyle 13-32-31-17W4,GP,Michichi,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1987-01-01,,,51.70529,-112.38787,13-32-031-17W4M
ABGP0001519,Suspended,Ghost Pine 4-18-32-22W4,GP,Ghost Pine,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1986-01-01,,,51.73817,-113.11998,04-18-032-22W4M
ABGP0001520,Active,Wembley 06-19-073-08W6,GP,Wembley,Nuvista Energy Ltd.,,0.2% - Kelt Exploration Ltd.; 0.1% - Enerplus Corporation; 37.0% - Canadian Natural Resources Limited; 22.3% - Encana Oil & Gas Co. Ltd.; 1.6% - Wembley Resources Ltd.; 38.8% - Nuvista Energy Ltd.,1986-01-01,,,55.33594,-119.22119,06-19-073-08W6M
ABGP0001521,Suspended,Grimshaw 11-23-83-23W5,GP,Grimshaw,Canadian Natural Resources Limited,,100.0% - Canamax Energy Ltd.,,,,56.21296,-117.52142,11-23-083-23W5M
ABGP0001522,Suspended,Hamburg 12-29-096-11W6,GP,Hamburg,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1985-01-01,,,57.36084,-119.75787,12-29-096-11W6M
ABGP0001523,Suspended,Endiang Gas Plant,GP,Provost,Obsidian Energy Ltd.,,100.0% - Obsidian Energy Ltd.,,,,52.05376,-112.1508,16-36-035-16W4M
ABGP0001524,Active,Mcleod River 16-36 Gas Plant,GP,Mcleod River,Velvet Energy Ltd.,,55.1% - Velvet Energy Ltd.; 44.9% - Ish Energy Ltd.,,,,53.80102,-116.08598,16-36-055-15W5M
ABGP0001525,Active,Journey Pembina Berrymoor,GP,Genesee,Journey Energy Inc.,,30.1% - Chinook Energy Inc.; 69.9% - Journey Energy Inc.,1981-01-01,,,53.256,-114.43724,05-30-049-03W5M
ABGP0001526,Suspended,* Poco Sullivan Lake,GP,Poco Sullivan Lake,Conocophillips Canada Resources Corp.,,100.0% - Conocophillips Canada Resources Corp.,,,,51.99549,-111.84716,15-07-035-13W4M
ABGP0001527,Active,Sylvan 05-01-039-01W5 Gas Plant,GP,Sylvan Lake,Tidewater Midstream And Infrastructure Ltd.,,100.0% - Tidewater Midstream And Infrastructure Ltd.,1986-01-01,,,52.32503,-114.02264,05-01-039-01W5M
ABGP0001528,Suspended,* Poco Michichi,GP,Poco Michichi,Conocophillips Canada Resources Corp.,,100.0% - Canadian Natural Resources Limited,,,,51.63269,-112.2994,16-02-031-17W4M
ABGP0001529,Suspended,* Encal Sinclair,GP,Encal Sinclair,Taqa North Ltd.,,100.0% - Taqa North Ltd.,,,,55.23066,-119.72758,02-14-072-12W6M
ABGP0001530,Active,Border Midstream Mazeppa,GP,Mazeppa,Lexin Resources Ltd.,,100.0% - Lexin Resources Ltd.,1986-01-01,,,50.64675,-113.77029,01-35-019-28W4M
ABGP0001531,Active,Marathon Kakwa,GP,Kakwa,Husky Oil Operations Limited,,42.0% - Husky Oil Operations Limited; 37.0% - Imperial Oil Limited,1980-01-01,,,54.43794,-118.73967,10-07-063-05W6M
ABGP0001532,Suspended,Hadrian Berry,GP,Berry,Bonavista Energy Corporation,,100.0% - Bonavista Energy Corporation,,,,51.41418,-111.76606,16-21-028-13W4M
ABGP0001533,Suspended,* Ish Energy Mcleod,GP,Mcleod,Amber Energy Inc.,,100.0% - Amber Energy Inc.,,,,53.75753,-116.03613,16-17-055-14W5M
ABGP0001534,Active,Glencoe Chigwell,GP,Morningside,Alphabow Energy Ltd.,,100.0% - Alphabow Energy Ltd.,1986-01-01,,,52.62142,-113.61825,14-13-042-26W4M
ABGP0001535,Suspended,Majorville 4-31-18-19W4,GP,Majorville,Canadian Natural Resources Limited,,40.0% - Canadian Natural Resources Limited; 20.0% - Husky Oil Operations Limited; 40.0% - Harvest Operations Corp.,,,,50.55929,-112.6132,04-31-018-19W4M
ABGP0001536,Active,Manola 11-18-059-02W5 Gas Plant,GP,Manola,Axiom Oil And Gas Inc.,,100.0% - Axiom Oil And Gas Inc.,1996-01-01,,,54.10314,-114.29243,11-18-059-02W5M
ABGP0001537,Active,Star Pouce Coupe,GP,Pouce Coupe,Arc Resources Ltd.,,50.0% - Arc Resources Ltd.; 50.0% - Canadian Natural Resources Limited,,,,55.8925,-119.79141,11-34-079-12W6M
ABGP0001538,Suspended,* Energy Processors Phoenix,GP,Energy Processors Phoenix,Energy Processors Leasing Ltd.,,100.0% - Baytex Energy Ltd.,,,,52.36856,-115.37771,07-21-039-10W5M
ABGP0001539,Suspended,Husky Oil Provost 6-27 (Rescinded),GP,Provost,Husky Oil Operations Limited,,100.0% - Husky Oil Operations Limited,,,,52.46858,-110.93159,06-27-040-07W4M
ABGP0001540,Abandoned,Bonavista Chigwell,GP,Chigwell,Signalta Resources Limited,,100.0% - Signalta Resources Limited,,,,52.574,-113.45036,11-31-041-24W4M
ABGP0001541,Active,D Energy Craigmyle Michi 13-28-31-16,GP,Craigmyle East,Prairie Provident Resources Canada Ltd.,,100.0% - Prairie Provident Resources Canada Ltd.,1985-01-01,,,51.69091,-112.22251,13-28-031-16W4M
ABGP0001542,Active,Stellarton Rowley,GP,Rumsey,Ember Resources Inc.,,100.0% - Ember Resources Inc.,1986-01-01,,,51.87991,-112.78938,13-33-033-20W4M
ABGP0001543,Abandoned,Thunder Lake,GP,Thunder Lake,Altagas Ltd.,,100.0% - Altagas Ltd.,,,,54.11746,-114.85506,09-20-059-06W5M
ABGP0001544,Suspended,Encal Tindastoll,GP,Tindastoll,Summerland Energy Inc.,,100.0% - Summerland Energy Inc.,,,,52.0844,-114.06418,14-10-036-01W5M
ABGP0001545,Active,Wle  Thunder,GP,Thunder Lake East,Axiom Oil And Gas Inc.,,54.0% - Axiom Oil And Gas Inc.,1982-01-01,,,54.25941,-114.58003,08-07-061-04W5M
ABGP0001546,Suspended,Provident Cessford,GP,Cessford,Sanling Energy Ltd.,,100.0% - Sanling Energy Ltd.,,,,51.05416,-111.68821,02-24-024-13W4M
ABGP0001547,Suspended,Atco Golden Spike,GP,Golden Spike,Tidewater Midstream And Infrastructure Ltd.,,100.0% - Tidewater Midstream And Infrastructure Ltd.,1999-01-01,,,53.43029,-113.88863,08-27-051-27W4M
ABGP0001548,Suspended,Knopcik 16-21 Gas Plant,GP,Acheson,Repsol Oil & Gas Canada Inc.,,100.0% - Canadian Natural Resources Limited,,,,55.3432,-119.46491,16-21-073-10W6M
ABGP0001549,Active,Bonnie Glen 09-19-043-25W4 Gas Plant,GP,Bonnie Glen,Axiom Oil And Gas Inc.,,100.0% - Axiom Oil And Gas Inc.,1986-01-01,,,52.72147,-113.61093,09-19-043-25W4M
ABGP0001550,Suspended,Devon Pouce Coupe,GP,Bonanza,Birchcliff Energy Ltd.,,100.0% - Birchcliff Energy Ltd.,1987-01-01,,,55.91796,-119.83718,07-08-080-12W6M
ABGP0001551,Abandoned,Triquest Leige,GP,Triquest Leige,Bonavista Energy Corporation,,100.0% - Bonavista Energy Corporation,,,,56.80435,-113.15219,07-17-090-20W4M
ABGP0001552,Suspended,* Paramount Liege,GP,Liege,Paramount Resources Ltd.,,100.0% - Paramount Resources Ltd.,,,,56.84063,-113.01927,15-30-090-19W4M
ABGP0001553,Suspended,Talisman Sundance,GP,Sundance,Repsol Oil & Gas Canada Inc.,,100.0% - Repsol Oil & Gas Canada Inc.,,,,53.7065,-116.95254,08-36-054-21W5M
ABGP0001554,Suspended,* Amoco Bigoray,GP,Bigoray,Bp Canada Energy Group Ulc,,100.0% - Bp Canada Energy Group Ulc,,,,53.48139,-115.12835,13-09-052-08W5M
ABGP0001555,Suspended,Crestar Elnora,GP,Crestar Elnora,Pine Cliff Energy Ltd.,,100.0% - Pine Cliff Energy Ltd.,,,,51.94224,-113.23806,04-29-034-23W4M
ABGP0001556,Active,Pancdn Halkirk,GP,Halkirk,Logic Energy Ltd.,,100.0% - Logic Energy Ltd.,1986-01-01,,,52.21759,-112.3055,03-36-037-17W4M
ABGP0001557,Suspended,* Star Pouce Coupe,GP,Star Pouce Coupe,Rising Star Resources Ltd.,,100.0% - Rising Star Resources Ltd.,,,,55.8744,-119.71321,06-30-079-11W6M
ABGP0001558,Abandoned,Crestar Crossfield,GP,Crestar Crossfield,Conocophillips Canada Energy Partnership,,100.0% - Conocophillips Canada Resources Corp.,,,,51.48385,-114.32094,11-14-029-03W5M
ABGP0001559,Suspended,Crestar Crossfield,GP,Crossfield,Bonavista Energy Corporation,,100.0% - Bonavista Energy Corporation,,,,51.53483,-114.32674,04-02-030-03W5M
ABGP0001560,Active,Bonavista Spirit River,GP,Spirit River,Rising Star Resources Ltd.,,50.0% - Rising Star Resources Ltd.,1988-01-01,,,55.71391,-118.83107,08-34-077-06W6M
ABGP0001561,Suspended,Mcleod 16-12-56-14W5,GP,Mcleod River,Cenovus Energy Inc.,,43.8% - Ish Energy Ltd.,,,,53.83016,-115.9371,16-12-056-14W5M
ABGP0001562,Active,Kaybob S. 11-19-60-19W5,GP,Pass Creek,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,54.20493,-116.84195,11-19-060-19W5M
ABGP0001563,Suspended,Talisman Edson,GP,Edson,Repsol Oil & Gas Canada Inc.,,100.0% - Repsol Oil & Gas Canada Inc.,,,,53.65565,-116.78081,16-07-054-19W5M
ABGP0001564,Abandoned,* Sabre Brazeau River,GP,Sabre Brazeau River,Sabre Energy Ltd.,,100.0% - Boulder Energy Ltd.,,,,53.0089,-115.97494,06-33-046-14W5M
ABGP0001565,Suspended,Shiningbank Niton,GP,Niton,Taqa North Ltd.,,100.0% - Taqa North Ltd.,1987-01-01,,,53.69211,-115.71228,06-28-054-12W5M
ABGP0001566,Active,Leedale 9-21 Gas Plant,GP,Leedale West,I3 Energy Canada Ltd.,,100.0% - I3 Energy Canada Ltd.,1986-01-01,,,52.72188,-114.51231,09-21-043-04W5M
ABGP0001567,Suspended,Sundance 03-29-054-19W5,GP,Sundance,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1986-01-01,,,53.68848,-116.76856,03-29-054-19W5M
ABGP0001568,Suspended,* Placer Cego Elnora,GP,Placer Cego Elnora,Conocophillips Canada Resources Corp.,,100.0% - Trident Exploration (Alberta) Corp.,,,,51.92366,-113.02546,13-14-034-22W4M
ABGP0001569,Abandoned,Crystal 15-35-46-3W5,GP,Crystal,Response Energy Corporation,,100.0% - Response Energy Corporation,,,,53.01599,-114.32487,15-35-046-03W5M
ABGP0001570,Active,Ember Kelsey,GP,Kelsey,Ember Resources Inc.,,100.0% - Ember Resources Inc.,,,,52.7907,-112.48632,06-13-044-18W4M
ABGP0001571,Active,Bonavista Rycroft Sys 2,GP,Rycroft,Rising Star Resources Ltd.,,56.0% - Rising Star Resources Ltd.,1987-01-01,,,55.6995,-118.77933,08-25-077-06W6M
ABGP0001572,Suspended,Nipisi 12-28-80-9W5,GP,Nipisi,Canadian Natural Resources Limited,,31.8% - Canadian Natural Resources Limited; 21.9% - Harvard International Resources Ltd.; 11.6% - Summerland Energy Inc.; 34.7% - Cardinal Energy Ltd.,,,,55.96536,-115.35437,12-28-080-09W5M
ABGP0001573,Active,Husky Drumheller 4-9  C,GP,Ghost Pine/Rowley,Apogee Petroleum Inc.,,100.0% - Apogee Petroleum Inc.,1986-01-01,,,51.63606,-112.78937,04-09-031-20W4M
ABGP0001574,Suspended,Penn West Compeer,GP,Compeer,Obsidian Energy Ltd.,,100.0% - Obsidian Energy Ltd.,,,,51.86897,-110.14362,04-31-033-01W4M
ABGP0001575,Suspended,Pouce Coupe 11-19-79-11W6,GP,Pouce Coupe,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,55.86335,-119.71319,11-19-079-11W6M
ABGP0001576,Active,Apl Niton,GP,Niton Junction,Journey Energy Inc.,,100.0% - Journey Energy Inc.,1987-01-01,,,53.72838,-115.60247,14-05-055-11W5M
