id,raw_gas_mcf/d,sales_gas_mcf/d,ethane__c2_bbl/d,propane__c3_bbl/d,butane__c4_bbl/d,pentane_plus__c5+_bbl/d,natural_gas_liquids_bbl/d,sulphur_ton/d,sub_type,location,injection_mcf/d,shrinkage_mcf/d,fuel_mcf/d,flared_mcf/d,other_mcf/d
ABGP0088508,1007.83,879.9,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-33-090-12W6M,0.0,0.0,106.17,0.0,0.0
ABGP0088516,3746.89,3482.03,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,09-14-030-27W4M,0.0,0.0,232.51,0.0,0.0
ABGP0088615,3033.76,2887.03,0.0,0.0,0.0,0.0,0.97,0.0,Gas Plant Sweet,13-31-045-13W4M,0.0,1.14,136.36,0.0,0.0
ABGP0089018,53533.84,50688.73,0.0,0.0,0.0,300.7,816.63,0.0,Gas Plant Sweet,04-21-055-23W5M,0.0,1626.18,1756.05,11.05,0.0
ABGP0089265,2484.79,2336.24,0.0,0.0,0.0,0.0,92.46,0.0,Gas Plant Sweet,16-26-047-08W5M,0.0,123.03,7.63,3.42,0.0
ABGP0089314,134.2,110.21,0.0,0.0,0.0,0.0,4.73,0.0,Gas Plant Sweet,02-30-071-26W5M,0.0,6.7,17.29,0.12,0.0
ABGP0089350,782.16,676.67,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-15-063-25W5M,0.0,5.47,60.83,0.0,0.0
ABGP0089584,4841.07,4362.39,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-25-062-06W5M,0.0,0.0,253.01,0.23,0.0
ABGP0089756,2521.24,2273.35,0.0,0.0,0.0,6.6,10.35,0.0,Gas Plant Sweet,02-29-031-28W4M,0.0,13.1,229.09,0.0,0.0
ABGP0089914,5.89,4.71,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,05-07-062-06W5M,0.0,0.0,1.18,0.0,0.0
ABGP0089955,8157.57,7771.73,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,09-06-061-05W5M,0.0,0.0,327.74,2.16,0.0
ABGP0090067,520.42,483.69,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-10-016-09W4M,0.0,0.0,0.0,2.24,0.0
ABGP0090090,105.49,105.49,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-01-087-11W5M,0.0,0.0,0.0,0.0,0.0
ABGP0090092,2320.17,2056.91,0.0,0.0,0.0,0.0,15.29,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,13-07-088-12W6M,0.0,43.52,201.29,12.42,0.0
ABGP0090355,,,,,,,,,Gas Plant Sweet,16-09-075-04W6M,,,,,
ABGP0090715,867.6,654.69,0.0,0.0,0.0,0.0,35.59,0.0,Gas Plant Sweet,03-03-072-26W5M,0.0,48.64,140.92,0.8,0.0
ABGP0090799,588.5,475.04,0.0,0.0,0.0,0.0,6.58,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,01-25-076-01W6M,0.0,10.82,16.4,2.62,0.0
ABGP0090807,467.29,451.69,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-24-072-18W5M,0.0,0.0,0.0,0.0,0.0
ABGP0090927,1923.85,1795.01,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-34-008-02W5M,0.0,0.0,91.93,0.0,0.0
ABGP0091427,73009.53,70401.94,0.0,0.0,0.0,315.29,694.51,0.0,Gas Plant Sweet,11-21-055-20W5M,0.0,1285.34,2143.94,9.0,0.0
ABGP0091983,334.69,295.85,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-30-060-13W5M,0.0,3.42,46.48,0.0,0.0
ABGP0092557,306.21,174.86,0.0,0.0,0.0,0.0,8.34,0.0,Gas Plant Sweet,10-03-061-07W5M,0.0,10.25,159.94,0.0,0.0
ABGP0092867,958.39,784.33,0.0,0.0,0.0,3.74,4.79,0.0,Gas Plant Sweet,16-28-038-15W4M,0.0,5.81,120.64,0.0,0.0
ABGP0093212,,,,,,,,,Gas Plant Acid Gas Injection,06-28-049-11W5M,,,,,
ABGP0093223,3200.31,2910.04,0.0,0.0,0.0,13.4,34.31,0.0,Gas Plant Sweet,09-16-043-21W4M,0.0,46.25,138.3,0.0,0.0
ABGP0093277,15197.84,13322.74,0.0,0.0,0.0,168.53,652.98,0.0,Gas Plant Sweet,14-01-042-07W5M,0.0,964.32,848.58,4.21,0.0
ABGP0093647,21.78,0.0,0.0,0.0,0.0,0.0,17.77,0.0,Gas Plant Sweet,02-21-060-08W6M,0.0,21.78,0.0,0.0,0.0
ABGP0094071,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,Gas Plant Sweet,04-36-058-24W5M,0.0,0.0,0.0,0.0,0.0
ABGP0094290,,,,,,,,,Gas Plant Sweet,04-05-041-09W4M,,,,,
ABGP0094322,6.83,2.47,0.0,0.0,0.0,0.0,0.06,0.0,Gas Plant Sweet,12-32-041-20W4M,0.0,0.0,0.59,3.53,0.0
ABGP0094379,57769.43,54217.12,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-35-060-05W6M,0.0,560.93,1643.95,132.37,0.0
ABGP0094382,41768.82,36320.11,0.0,0.0,0.0,0.0,2283.3,0.0,Gas Plant Sweet,01-21-063-02W6M,0.0,3164.08,801.42,30.64,0.0
ABGP0094954,268294.15,223784.46,0.0,0.0,0.0,0.0,20243.9,0.0,Gas Plant Sweet,08-11-060-03W6M,0.0,32679.85,8129.09,353.37,0.0
ABGP0094957,2705.46,2466.49,0.0,0.0,0.0,48.85,0.0,0.0,Gas Plant Sweet,07-11-060-03W6M,0.0,56.39,60.98,13.3,0.0
ABGP0095425,26.74,5.42,0.0,0.0,0.0,0.36,12.27,0.0,Gas Plant Sweet,10-28-053-16W5M,0.0,16.27,0.25,0.0,0.0
ABGP0095721,13090.8,12712.48,0.0,0.0,0.0,57.16,121.17,0.0,Gas Plant Sweet,16-24-023-17W4M,0.0,158.0,331.96,0.0,0.0
ABGP0095741,26064.84,23324.65,0.0,0.0,0.0,95.94,905.52,0.0,Gas Plant Sweet,12-15-053-15W5M,0.0,2215.6,839.46,9.34,0.0
ABGP0095750,176.57,108.45,0.0,0.0,0.0,0.0,0.12,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-26-011-11W4M,0.0,0.11,57.64,20.05,0.0
ABGP0096078,,,,,,,,,Gas Plant Sweet,16-07-029-26W4M,,,,,
ABGP0096335,34301.47,32268.15,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,15-07-054-21W5M,0.0,168.71,1484.36,21.64,0.0
ABGP0096366,,,,,,,,,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,13-09-055-18W5M,,,,,
ABGP0096897,36.11,33.61,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-26-073-01W5M,0.0,0.0,0.0,0.0,0.0
ABGP0096963,25.21,25.21,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-24-026-12W4M,0.0,0.0,0.0,0.0,0.0
ABGP0097389,11539.69,7808.76,0.0,0.0,0.0,65.87,398.74,0.0,Gas Plant Sweet,06-16-064-21W5M,0.0,2300.35,677.7,12.64,0.0
ABGP0097445,7938.74,7814.11,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,10-24-056-21W5M,0.0,90.91,305.64,14.47,0.0
ABGP0097476,521.8,416.23,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-25-096-10W6M,0.0,0.0,99.49,0.0,0.0
ABGP0097699,1910.07,1800.25,0.0,0.0,0.0,13.03,7.67,0.0,Gas Plant Sweet,09-34-053-20W5M,0.0,11.96,56.85,5.01,0.0
ABGP0098003,38.39,30.19,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,09-30-054-27W4M,0.0,0.0,6.84,0.0,0.0
ABGP0098419,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-22-041-26W4M,0.0,0.0,0.0,0.0,0.0
ABGP0098480,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,Gas Plant Sweet,05-14-039-05W5M,0.0,0.0,0.0,0.0,0.0
ABGP0098678,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,10-19-086-11W6M,0.0,0.0,0.0,7.42,0.0
ABGP0098890,2225.96,2066.82,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-23-054-17W5M,0.0,0.0,155.61,0.0,0.0
ABGP0099099,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,Gas Plant Sweet,04-08-018-18W4M,0.0,0.0,0.0,0.0,0.0
ABGP0099238,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,Gas Plant Sweet,01-24-045-08W4M,0.0,0.0,0.0,0.0,0.0
ABGP0099610,728.39,554.1,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-27-022-04W4M,0.0,0.0,146.61,0.0,0.0
ABGP0099613,1288.07,1178.94,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-20-022-03W4M,0.0,0.0,114.15,0.0,0.0
ABGP0101007,562.98,431.41,0.0,0.0,0.0,3.92,4.28,0.0,Gas Plant Sweet,05-33-008-22W4M,0.0,5.92,92.62,0.0,0.0
ABGP0102810,9011.73,8278.55,0.0,0.0,0.0,1.5,0.0,0.0,Gas Plant Sweet,09-29-055-16W4M,0.0,1.71,529.15,0.0,0.0
ABGP0103480,455.9,60.49,0.0,0.0,0.0,0.0,22.65,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,12-29-091-12W5M,0.0,31.56,327.74,26.43,0.0
ABGP0104350,6620.36,5958.95,0.0,0.0,0.0,45.04,105.33,0.0,Gas Plant Sweet,13-19-032-01W4M,0.0,140.12,274.66,7.06,0.0
ABGP0104557,971.95,860.54,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,12-30-036-04W4M,0.0,0.0,69.03,39.76,0.0
ABGP0105487,199.93,199.93,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-31-111-04W6M,0.0,0.0,0.0,0.0,0.0
ABGP0105488,398.17,330.44,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-33-104-05W6M,0.0,21.06,109.98,0.0,0.0
ABGP0105489,21.42,16.48,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,12-23-107-06W6M,0.0,0.0,4.71,0.0,0.0
ABGP0106663,305261.88,297000.41,0.0,0.0,0.0,0.0,2367.13,0.0,Gas Plant Acid Gas Injection,03-22-078-12W6M,0.0,4941.66,7950.01,19.14,0.0
ABGP0106720,0.0,0.0,19557.55,13714.74,6673.87,0.0,0.0,0.0,Gas Plant Fractionation,09-27-031-04W5M,0.0,0.0,0.0,0.0,0.0
ABGP0106875,5330.81,4996.11,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-21-033-27W4M,0.0,0.0,111.64,0.0,0.0
ABGP0107835,385954.17,374366.98,0.0,0.0,0.0,0.0,1673.48,0.0,Gas Plant Acid Gas Injection,05-02-076-12W6M,0.0,3130.02,9101.04,100.93,0.0
ABGP0110241,340.73,233.99,0.0,0.0,0.0,0.47,0.0,0.0,Gas Plant Sweet,02-15-026-03W4M,0.0,0.57,93.75,0.0,0.0
ABGP0110251,2.62,2.62,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-15-081-09W5M,0.0,0.0,0.0,0.0,0.0
ABGP0110804,388.58,370.69,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-18-072-07W5M,0.0,0.0,17.89,0.0,0.0
ABGP0110886,18.11,18.11,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-28-094-18W5M,0.0,0.0,0.0,0.0,0.0
ABGP0111570,17059.83,15394.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-32-051-25W5M,0.0,11.96,741.84,2.96,0.0
ABGP0112787,53.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-01-048-13W4M,0.0,0.0,6.83,47.09,0.0
ABGP0113730,2444.34,2308.67,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-01-081-23W4M,9.57,0.0,215.19,49.21,0.0
ABGP0113988,,,,,,,,,Gas Plant Sweet,13-04-037-25W4M,,,,,
ABGP0113989,,,,,,,,,Gas Plant Sweet,13-04-037-25W4M,,,,,
ABGP0114466,184.93,123.72,0.0,0.0,0.0,4.11,5.08,0.0,Gas Plant Sweet,14-05-019-24W4M,0.0,8.24,42.97,0.0,0.0
ABGP0115041,,,,,,,,,Gas Plant Sweet,04-30-094-12W6M,,,,,
ABGP0115356,164222.07,160721.7,0.0,0.0,0.0,80.63,201.17,0.0,Gas Plant Sweet,15-12-050-21W5M,0.0,1363.83,3400.92,14.13,0.0
ABGP0115599,374.56,279.67,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,04-29-014-10W4M,0.0,0.0,28.02,25.75,0.0
ABGP0115771,17325.03,16754.19,0.0,0.0,0.0,166.23,466.67,0.0,Gas Plant Sweet,05-29-055-19W5M,0.0,626.09,719.51,5.58,0.0
ABGP0116752,7339.33,6423.38,0.0,0.0,0.0,60.08,205.13,0.0,Gas Plant Sweet,07-20-053-15W5M,0.0,346.67,433.9,0.0,0.0
ABGP0117576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,03-03-081-13W6M,0.0,0.73,0.0,0.0,0.0
ABGP0117818,21823.09,19707.52,0.0,0.0,0.0,110.47,279.59,0.0,Gas Plant Sweet,01-09-051-24W5M,0.0,686.02,890.61,5.13,0.0
ABGP0118855,150927.58,138863.29,0.0,0.0,0.0,0.0,6978.67,0.0,Gas Plant Sweet,08-13-063-05W6M,0.0,10093.16,8438.15,1149.89,0.0
ABGP0119271,73875.43,68720.74,0.0,0.0,0.0,0.0,1262.07,0.0,Gas Plant Sweet,08-13-062-06W6M,0.0,3476.67,2964.84,8.2,0.0
ABGP0119546,8043.43,7368.69,0.0,0.0,0.0,0.0,32.07,0.0,Gas Plant Sweet,10-02-077-05W5M,0.0,38.96,443.37,0.46,0.0
ABGP0119547,,,,,,,,,Gas Plant Sweet,16-36-080-25W4M,,,,,
ABGP0119690,2407.32,2144.51,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-36-080-25W4M,0.0,0.0,234.56,0.11,0.0
ABGP0119722,0.71,0.59,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,12-25-062-04W5M,0.0,0.0,0.0,0.0,0.0
ABGP0119754,155542.18,166357.24,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,15-14-028-01W5M,0.0,0.0,58.78,18.0,0.0
ABGP0119968,44.61,37.43,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,03-18-022-16W4M,0.0,0.0,7.89,0.94,0.0
ABGP0119984,21.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,07-16-098-05W6M,0.0,0.0,21.19,0.0,0.0
ABGP0120344,37368.04,33665.13,0.0,0.0,0.0,182.98,1074.7,0.0,Gas Plant Sweet,10-07-067-24W5M,54.57,1473.53,1805.38,138.98,0.0
ABGP0120365,16867.88,15727.44,0.0,0.0,0.0,78.78,519.41,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,02-26-068-25W5M,0.0,720.19,472.08,32.81,0.0
ABGP0121326,80738.09,77011.71,0.0,0.0,0.0,370.97,971.33,0.0,Gas Plant Sweet,12-31-053-19W5M,0.0,1785.9,2598.59,6.49,0.0
ABGP0121540,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,12-24-110-08W6M,0.0,0.0,24.6,0.0,0.0
ABGP0122937,37.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Fractionation,02-18-052-11W5M,0.0,0.0,0.0,0.0,0.0
ABGP0123090,107016.53,92863.55,0.0,0.0,0.0,0.0,7106.56,0.0,Gas Plant Acid Gas Injection,16-31-078-11W6M,0.0,10535.5,3789.15,123.94,0.0
ABGP0126279,127584.36,110830.63,0.0,0.0,0.0,0.0,8759.65,0.0,Gas Plant Sweet,12-36-057-23W5M,0.0,13655.5,2882.47,123.6,0.0
ABGP0126524,4494.76,4443.5,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,04-13-002-29W4M,0.0,165.07,25.75,17.54,0.0
ABGP0127090,736.82,671.09,0.0,0.0,0.0,4.24,5.3,0.0,Gas Plant Sweet,05-17-057-21W4M,0.0,6.72,4.33,0.0,0.0
ABGP0128196,2.85,2.73,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,10-29-104-02W6M,0.0,0.0,0.0,0.0,0.0
ABGP0128197,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,10-29-106-05W6M,0.0,0.0,0.0,0.0,0.0
ABGP0128198,217.7,204.03,0.0,0.0,0.0,0.16,0.0,0.0,Gas Plant Sweet,09-28-103-04W6M,0.0,0.23,13.67,0.0,0.0
ABGP0129178,56636.86,54682.7,0.0,0.0,0.0,225.89,602.23,0.0,Gas Plant Sweet,06-12-044-13W5M,0.0,1198.99,1828.16,2.16,0.0
ABGP0129179,95247.63,91305.6,0.0,0.0,0.0,338.01,866.1,0.0,Gas Plant Sweet,14-17-055-21W5M,0.0,1674.71,2385.9,6.27,0.0
ABGP0129279,43099.5,42200.22,0.0,0.0,0.0,117.07,178.68,0.0,Gas Plant Sweet,01-34-051-18W5M,0.0,235.47,1070.95,5.24,0.0
ABGP0130963,,,,,,,,,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,15-07-060-18W5M,,,,,
ABGP0130964,128302.84,116608.22,0.0,0.0,0.0,0.0,2993.58,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,15-07-060-18W5M,0.0,10944.24,947.8,81.45,0.0
ABGP0131384,0.0,0.0,0.0,0.0,0.0,5.43,7.91,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,04-22-017-14W4M,0.0,9.89,0.0,0.0,0.0
ABGP0131712,97613.37,97516.77,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,15-27-054-14W5M,0.0,0.0,48.76,47.85,0.0
ABGP0132407,30760.55,26482.69,0.0,0.0,0.0,0.0,903.33,0.0,Gas Plant Sweet,05-31-062-24W5M,0.0,3451.72,848.01,59.01,0.0
ABGP0133259,83167.85,62626.91,0.0,0.0,0.0,0.0,3198.2,0.0,Gas Plant Sweet,15-31-062-21W5M,0.0,10506.8,2082.43,86.92,0.0
ABGP0134386,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,09-17-122-20W5M,0.0,0.0,4.21,0.0,0.0
ABGP0134471,147.87,98.08,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,03-07-056-26W4M,0.0,0.0,19.94,31.1,0.0
ABGP0134628,68655.35,66362.29,0.0,0.0,0.0,0.0,1106.9,0.0,Gas Plant Sweet,09-26-062-06W6M,0.0,2124.12,846.07,84.53,0.0
ABGP0134673,38659.3,38359.13,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,03-26-069-05W6M,0.0,0.57,1598.96,4.67,91.48
ABGP0134834,11.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,06-32-122-02W6M,0.0,0.0,11.62,0.0,0.0
ABGP0135009,3251.23,2982.84,0.0,0.0,0.0,0.0,39.26,0.0,Gas Plant Acid Gas Injection,06-01-077-21W5M,0.0,51.04,37.71,0.34,0.0
ABGP0135330,54346.65,49506.71,0.0,0.0,0.0,0.0,1091.2,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,03-10-077-07W6M,0.0,1972.72,2204.66,46.48,69.03
ABGP0135716,13237.76,11738.25,0.0,0.0,0.0,0.0,269.64,0.0,Gas Plant Sweet,04-25-065-07W6M,0.0,1183.72,1288.87,6.15,0.0
ABGP0135948,13054.01,11993.32,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-16-054-18W5M,0.0,0.0,20.39,0.0,0.0
ABGP0136119,1020.25,874.55,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,09-01-071-02W5M,0.0,1.82,91.48,0.0,0.0
ABGP0137047,167559.19,150630.25,0.0,0.0,0.0,0.0,9533.7,0.0,Gas Plant Sweet,10-09-045-08W5M,0.0,16233.13,1495.29,172.59,0.0
ABGP0137118,0.0,0.0,15720.81,18443.81,4409.23,0.0,0.0,0.0,Gas Plant Fractionation,09-01-056-22W4M,0.0,0.0,0.0,1.94,0.0
ABGP0137513,8602.42,7130.37,0.0,0.0,0.0,102.09,715.01,0.0,Gas Plant Sweet,06-20-037-01W5M,0.0,1026.18,510.01,7.29,0.0
ABGP0137899,206736.59,183410.69,0.0,0.0,0.0,0.0,12329.23,0.0,Gas Plant Sweet,12-36-057-23W5M,0.0,19155.36,3037.4,33.15,0.0
ABGP0137978,33179.95,31283.32,0.0,0.0,0.0,0.0,358.59,0.0,Gas Plant Sweet,10-03-052-17W5M,0.0,774.07,947.34,125.65,0.0
ABGP0138158,4449.19,3761.58,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-02-016-15W4M,0.0,0.0,152.76,172.24,0.0
ABGP0138191,25741.31,24965.19,0.0,0.0,0.0,156.98,341.82,0.0,Gas Plant Sweet,14-24-059-16W5M,0.0,489.39,794.58,8.66,0.0
ABGP0138443,30666.57,26911.14,0.0,0.0,0.0,275.24,1414.07,0.0,Gas Plant Sweet,11-10-049-12W5M,0.0,3022.48,859.74,14.01,0.0
ABGP0138789,4790.38,4451.58,0.0,0.0,0.0,45.33,139.15,0.0,Gas Plant Sweet,11-17-049-04W5M,0.0,187.62,210.52,0.0,0.0
ABGP0138811,171042.35,167428.3,0.0,0.0,0.0,0.0,2484.06,0.0,Gas Plant Sweet,01-21-063-02W6M,0.0,3314.79,1694.42,101.62,0.0
ABGP0138891,39189.59,38041.64,0.0,0.0,0.0,139.03,241.08,0.0,Gas Plant Sweet,12-31-050-17W5M,0.0,408.51,1130.41,1.82,0.0
ABGP0139140,,,,,,,,,Gas Plant Fractionation,02-25-038-09W5M,,,,,
ABGP0139294,35238.91,32191.25,0.0,0.0,0.0,264.97,1078.58,0.0,Gas Plant Sweet,02-25-038-09W5M,0.0,1881.25,1337.97,14.58,0.0
ABGP0139501,67690.35,65933.5,0.0,0.0,0.0,5.4,43.83,0.0,Gas Plant Sweet,04-17-051-18W5M,0.0,456.13,1725.63,11.85,0.0
ABGP0140036,32414.87,31117.8,0.0,0.0,0.0,0.0,320.1,0.0,Gas Plant Sweet,13-11-062-27W5M,0.0,652.64,848.01,12.19,0.0
ABGP0140178,3270.48,3151.89,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-08-070-11W6M,0.0,0.0,0.11,27.34,0.0
ABGP0140267,53.88,0.0,0.0,0.0,0.0,1.81,0.0,0.0,Gas Plant Sweet,10-10-065-05W6M,0.0,0.0,13.1,40.78,0.0
ABGP0140277,7336.11,0.0,20347.77,21149.52,16375.57,0.0,0.0,0.0,Gas Plant Fractionation,09-01-056-22W4M,0.0,0.0,0.0,0.0,0.0
ABGP0140439,89753.01,77657.28,0.0,0.0,0.0,0.0,2625.16,0.0,Gas Plant Sweet,10-29-063-23W5M,1.03,10517.05,2940.34,163.93,1.03
ABGP0140643,243678.01,228917.73,0.0,0.0,0.0,0.0,7528.79,0.0,Gas Plant Sweet,11-21-066-03W6M,153.11,11161.6,3294.17,117.56,0.0
ABGP0140842,64727.33,61458.33,0.0,0.0,0.0,308.78,1185.64,0.0,Gas Plant Sweet,15-36-044-15W5M,0.0,2647.69,2344.78,7.06,0.0
ABGP0140979,53102.89,51533.89,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-09-062-08W6M,0.0,300.4,1392.88,19.37,0.0
ABGP0142406,29108.28,26636.03,0.0,0.0,0.0,291.6,987.13,0.0,Gas Plant Sweet,04-13-039-09W5M,0.0,1342.53,1428.88,34.29,0.0
ABGP0142505,167122.31,150031.72,0.0,0.0,0.0,0.0,10249.91,0.0,Gas Plant Sweet,04-25-062-06W6M,0.0,15940.58,0.0,13.56,0.0
ABGP0143117,847.32,761.77,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-16-048-13W4M,0.0,0.0,27.57,0.0,0.0
ABGP0143189,32549.07,29882.93,0.0,0.0,0.0,36.54,1421.28,0.0,Gas Plant Sweet,02-03-055-22W4M,0.0,2198.05,14.58,7.06,0.0
ABGP0143633,3383.49,0.0,0.0,19578.84,19585.44,0.0,0.0,0.0,Gas Plant Fractionation,09-01-056-22W4M,0.0,0.0,0.0,0.0,0.0
ABGP0144505,50311.2,45884.45,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-07-063-05W6M,0.0,3016.56,1665.26,148.89,0.0
ABGP0144581,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,13-21-015-11W4M,0.0,0.0,0.0,0.0,0.0
ABGP0145129,276381.21,255460.46,0.0,0.0,0.0,0.0,13301.46,0.0,Gas Plant Sweet,14-28-062-20W5M,0.0,18519.92,1454.17,455.45,0.0
ABGP0145222,1012.28,979.7,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-24-060-08W6M,0.0,0.0,0.0,0.0,0.0
ABGP0145469,524.14,476.98,0.0,0.0,0.0,0.0,4.06,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,02-23-088-08W5M,0.0,5.35,0.0,1.71,0.0
ABGP0146250,6424.19,6045.3,0.0,0.0,0.0,12.81,23.89,0.0,Gas Plant Sweet,04-22-017-14W4M,0.0,29.62,314.98,0.0,0.0
ABGP0147725,,,,,,,,,Gas Plant Mainline Straddle,09-27-031-04W5M,,,,,
ABGP0147748,23130.65,21054.49,0.0,0.0,0.0,76.47,179.14,0.0,Gas Plant Sweet,11-13-043-13W5M,0.0,345.17,634.18,1.82,0.0
ABGP0148152,65880.41,63997.91,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,03-16-060-02W6M,0.0,63.68,1555.21,86.24,0.0
ABGP0148981,217750.32,207336.83,0.0,0.0,0.0,1745.89,5459.53,0.0,Gas Plant Sweet,10-23-067-05W6M,0.0,7313.21,2144.51,112.44,0.0
ABGP0149002,21487.95,21054.15,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,07-11-060-23W5M,0.0,0.0,959.76,104.58,0.0
ABGP0149088,11257.52,8608.46,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,03-18-084-17W5M,0.0,23.13,1043.49,2254.9,0.0
