id,status,name,type,plant_name,current_operator,co-owner,constructed_date,latitude,longitude,sub_type,location
ABGP0001713,Active,Viking-Kinsella 13-31-48-12W4,GP,Viking,Pine Cliff Energy Ltd.,100.0% - Pine Cliff Energy Ltd.,,53.18944,-111.75836,Gas Plant Sweet,13-31-048-12W4M
ABGP0001714,Suspended,Husky Galloway Gp Sundance 12-05,GP,Galloway,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,,53.63869,-116.92156,Gas Plant Sweet,12-05-054-20W5M
ABGP0001715,Active,Husky Deny Kiskiu Smoky River 14-09,GP,Kiskiu,Journey Energy Inc.,100.0% - Journey Energy Inc.,2002-01-01,54.0043,-118.24205,Gas Plant Sweet,13-09-058-02W6M
ABGP0001716,Suspended,Encana Peoria And Shane 06-20,GP,Peoria Shane,Verity Energy Ltd.,100.0% - Topanga Resources Ltd.,,55.59881,-118.27574,Gas Plant Sweet,06-20-076-02W6M
ABGP0001717,Suspended,00/05-36-061-18W5 Fox Creek,GP,Fox Creek,Sinopec Canada Energy Ltd.,100.0% - Sinopec Canada Energy Ltd.,,54.3163,-116.571,Gas Plant Sweet,05-36-061-18W5M
ABGP0001718,Active,Berland River West 14-23-58-26W5,GP,Horse Leland,Canadian Natural Resources Limited,10.0% - Conocophillips Canada Limited; 10.0% - Encana Corporation; 80.0% - Canadian Natural Resources Limited,1999-01-01,54.0334,-117.75693,Gas Plant Sweet,14-23-058-26W5M
ABGP0001719,Suspended,Encana Verger 16-07,GP,Verger,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.77293,-111.78301,Gas Plant Sweet,16-07-021-13W4M
ABGP0001720,Suspended,Talisman Benson Pembina 08-30,GP,Knob Hill,Inplay Oil Corp.,100.0% - Inplay Oil Corp.,,52.99563,-114.12458,Gas Plant Sweet,08-30-046-01W5M
ABGP0001727,Suspended,Husky Delia 1-13,GP,Mckee Lake,Trident Exploration (Alberta) Corp.,100.0% - Tallahassee Exploration Inc.,1984-01-01,51.73762,-112.55742,Gas Plant Sweet,01-13-032-19W4M
ABGP0001728,Suspended,Percy Lake 4-28-48-10W4,GP,Viking,Pine Cliff Energy Ltd.,100.0% - Pine Cliff Energy Ltd.,,53.16445,-111.41771,Gas Plant Sweet,04-28-048-10W4M
ABGP0001729,Abandoned,Calvalley Rainbow,GP,Calvalley Rainbow,Links Northern Resources Ltd.,100.0% - Winter Petroleum Ltd.,,58.60035,-118.61406,Gas Plant Sweet,13-33-110-04W6M
ABGP0001730,Suspended,Carvel 15-28 Gas Plant,GP,Carvel,Aspenleaf Energy Limited,100.0% - Aspenleaf Energy Limited,1998-01-01,53.6109,-114.233,Gas Plant Sweet,15-28-053-02W5M
ABGP0001731,Active,Bearspaw East Drumheller 4-30,GP,Drumheller East,Bearspaw Petroleum Ltd.,100.0% - Bearspaw Petroleum Ltd.,,51.5042,-112.674,Gas Plant Sweet,04-30-029-19W4M
ABGP0001732,Active,Bonavista Tees,GP,Chigwell,Ember Resources Inc.,100.0% - Ember Resources Inc.,1998-01-01,52.5145,-113.358,Gas Plant Sweet,12-11-041-24W4M
ABGP0001733,Suspended,Penn West Esther 6-36,GP,Esther,Obsidian Energy Ltd.,100.0% - Obsidian Energy Ltd.,,51.65452,-110.09059,Gas Plant Sweet,06-16-031-01W4M
ABGP0001734,Suspended,Eyremore 16-7-17-18W4,GP,Badger Eyemoor,Sanling Energy Ltd.,100.0% - Sanling Energy Ltd.,,50.42565,-112.45662,Gas Plant Sulphur Recovery,16-07-017-18W4M
ABGP0001735,Suspended,George 6-32-82-5W6,GP,George,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,56.14967,-118.74928,Gas Plant Sweet,06-32-082-05W6M
ABGP0001736,Abandoned,Worsley 4-23-87-5W6,GP,Worsley,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,56.55362,-118.68882,Gas Plant Sweet,04-23-087-05W6M
ABGP0001737,Active,Apache Nevis 6-24,GP,Alix,Ember Resources Inc.,100.0% - Ember Resources Inc.,,52.3652,-113.18844,Gas Plant Sweet,06-24-039-23W4M
ABGP0001738,Suspended,Gulf Steen River 9-17,GP,Steen River,Tallahassee Exploration Inc.,100.0% - Tallahassee Exploration Inc.,1999-01-01,59.59931,-117.39953,Gas Plant Sweet,09-17-122-20W5M
ABGP0001739,Active,Pcr Bantry North 1-8,GP,Bantry North,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.676,-111.761,Gas Plant Sweet,01-08-020-13W4M
ABGP0001740,Active,Musreau 4-25-62-6W6,GP,Musreau,Pembina Gas Infrastructure Inc.,100.0% - Pembina Gas Services Ltd.,,54.38744,-118.77101,Gas Plant Sweet,04-25-062-06W6M
ABGP0001741,Suspended,Shiiningbank Blueridge 6-33,GP,Blue Ridge,Taqa North Ltd.,100.0% - Taqa North Ltd.,1999-01-01,54.2303,-115.29063,Gas Plant Sweet,06-33-060-09W5M
ABGP0001742,Suspended,Ang Et Al Pembina 11-17,GP,Pembina Sweetening Facility,Bonterra Energy Corp.,62.5% - Bonterra Energy Corp.; 25.0% - Signalta Resources Limited; 12.5% - Primewest Energy Inc.,1998-01-01,53.23136,-114.55374,Gas Plant Acid Gas Injection,11-17-049-04W5M
ABGP0001743,Suspended,Husky Provost 2-31,GP,Provost,Cenovus Energy Inc.,100.0% - Altagas Ltd.,,51.69437,-111.54958,Gas Plant Sweet,02-31-031-11W4M
ABGP0001744,Abandoned,Coparex Clayhurst Gas Plant,GP,Clayhurst,Kiwetinohk Energy Corp.,100.0% - Tidewater Midstream And Infrastructure Ltd.,1996-01-01,56.19863,-118.65555,Gas Plant Sweet,12-13-083-05W6M
ABGP0001745,Abandoned,00/11-02-056-02W5 Cardiff Gp,GP,Alexander,Sinopec Canada Energy Ltd.,100.0% - Sinopec Canada Energy Ltd.,,53.81062,-114.18878,Gas Plant Sweet,11-02-056-02W5M
ABGP0001746,Active,Spectra Pouce Coupe 5-23 Gas Plant,GP,Pouce Coupe,Northriver Midstream,100.0% - Northriver Midstream Inc.,,55.94788,-119.92944,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,05-23-080-13W6M
ABGP0001747,Active,Pengrowth Brent 5-11 Gas Plant,GP,Brent,Alphabow Energy Ltd.,100.0% - Alphabow Energy Ltd.,1999-01-01,51.90291,-111.61024,Gas Plant Sweet,05-11-034-12W4M
ABGP0001748,Suspended,Crooked Lake 6-5-63-22W5,GP,Crooked Lake,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1999-01-01,54.41972,-117.29328,Gas Plant Sweet,06-05-063-22W5M
ABGP0001749,Suspended,Northrock Girouxville 12-28,GP,Girouxville East,Taqa North Ltd.,100.0% - Long Run Exploration Ltd.,1999-01-01,55.61509,-117.36133,Gas Plant Sweet,12-28-076-22W5M
ABGP0001750,Suspended,Imperial Injection,GP,Imperial Injection,Imperial Oil Resources Limited,100.0% - Imperial Oil Resources Limited,,53.0488,-113.919,Gas Plant Fractionation,03-17-047-27W4M
ABGP0001751,Active,Deanne 03-06-039-11W5,GP,Strachan Deanne,Westbrick Energy Ltd.,100.0% - Westbrick Energy Ltd.,1999-01-01,52.3223,-115.575,Gas Plant Sweet,03-06-039-11W5M
ABGP0001752,Suspended,Falher 4-21-78-23W5,GP,Falher,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,,55.76762,-117.51804,Gas Plant Sweet,04-21-078-23W5M
ABGP0001753,Abandoned,Husky Steele Bolloque 4-26,GP,Steel Bolloque,Sequoia Resources Corp.,100.0% - Sequoia Resources Corp.,1987-01-01,54.56006,-113.83424,Gas Plant Sweet,04-26-064-26W4M
ABGP0001754,Reclamation Certified,Terraquest Twog Bow Island 9-5,GP,Terraquest Twog Bow Island,Blue Sky Resources Ltd.,100.0% - Novus Energy Inc.,,49.79324,-111.45035,Gas Plant Sweet,09-05-010-11W4M
ABGP0001755,Suspended,Devon Berwyn Gas Plant,GP,Berwyn,Long Run Exploration Ltd.,75.0% - Long Run Exploration Ltd.; 25.0% - Masters Energy Inc.,2000-01-01,56.15181,-117.91919,Gas Plant Sweet,08-36-082-26W5M
ABGP0001756,Suspended,Aec West Hythe 14-18,GP,Aec West Hythe,Ovintiv Canada Ulc.,100.0% - Veresen Midstream General Partner Inc.,,55.4125,-119.83623,Gas Plant Sweet,11-18-074-12W6M
ABGP0001757,Suspended,Husky Galloway 12-5,GP,Husky Galloway,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,,53.63869,-116.92156,Gas Plant Sweet,12-05-054-20W5M
ABGP0001758,Active,Worsley Gas Plant 8-21,GP,Worsley,Enercapita Energy Ltd.,100.0% - Enercapita Energy Ltd.,,56.55863,-119.36307,Gas Plant Sweet,08-21-087-09W6M
ABGP0001759,Active,Ansell 7-27-51-19W5,GP,Ansell,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1988-01-01,53.42949,-116.71153,Gas Plant Sweet,07-27-051-19W5M
ABGP0001760,Abandoned,Aec East Cypress 8-3,GP,Aec East Cypress,Ovintiv Canada Ulc,100.0% - Spartan Delta Corp.,,49.52922,-110.0545,Gas Plant Sweet,08-03-007-01W4M
ABGP0001761,Suspended,Louis Bull 03-18-045-25W4 Gas Plant,GP,Louis Bull,Axiom Oil And Gas Inc.,100.0% - Axiom Oil And Gas Inc.,1999-01-01,52.87444,-113.6219,Gas Plant Sweet,03-18-045-25W4M
ABGP0001764,Suspended,Olympia Wildcat Hills,GP,Olympia Wildcat Hills,Manitok Energy Inc.,100.0% - Persist Oil And Gas Inc.,,51.21932,-114.63944,Gas Plant Sweet,07-16-026-05W5M
ABGP0001765,Suspended,Bearspaw Marlowe 1-28,GP,Marlowe,Tallahassee Exploration Inc.,100.0% - Tallahassee Exploration Inc.,1999-01-01,59.62166,-117.71476,Gas Plant Sweet,01-28-122-22W5M
ABGP0001766,Active,Peyto Oldman 11-17,GP,Oldman,Peyto Exploration & Development Corp.,100.0% - Peyto Exploration & Development Corp.,1999-01-01,53.75508,-117.09044,Gas Plant Sweet,11-17-055-21W5M
ABGP0001767,Suspended,Paramount South Liege Gas Plant,GP,Liege South,Athabasca Oil Corporation,100.0% - Athabasca Oil Corporation,1985-01-01,56.83473,-113.10476,Gas Plant Sweet,06-27-090-20W4M
ABGP0001768,Active,Nal Sturgeon Lake Gas Plant,GP,Sturgeon Lake South,Whitecap Resources Inc.,50.0% - Whitecap Resources Inc.; 50.0% - Conocophillips Canada Resources Corp.,1985-01-01,54.96519,-117.65632,Gas Plant Sweet,13-07-069-24W5M
ABGP0001769,Suspended,Encounter Keho Gas Plant,GP,Iron Springs,Tamarack Valley Energy Ltd.,100.0% - Tamarack Valley Energy Ltd.,2000-01-01,49.814,-112.836,Gas Plant Sweet,14-07-010-21W4M
ABGP0001770,Abandoned,Altagas Kirkpatrick Lake Gas Plant,GP,Kirkpatrick Lake,Altagas Ltd.,100.0% - Altagas Ltd.,,51.7709,-111.42144,Gas Plant Sweet,05-30-032-10W4M
ABGP0001771,Suspended,Mclean Creek 11-5-76-22W5 Plant,GP,Girouxville East,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,,55.55654,-117.37888,Gas Plant Sweet,11-05-076-22W5M
ABGP0001772,Suspended,Victoria Mulligan 16-6 Gas Plant,GP,Victoria Mulligan,Victoria Gas Ltd.,100.0% - Victoria Gas Ltd.,,55.99693,-119.23327,Gas Plant Sweet,16-06-081-08W6M
ABGP0001773,Suspended,Pengrowth Nipisi 4-8,GP,Nipisi,Anterra Energy Inc.,100.0% - Blue Sky Resources Ltd.,,55.82605,-115.2234,Gas Plant Sweet,04-08-079-08W5M
ABGP0001774,Active,Cabre Joarcam 6-29,GP,Joarcam,Enerplus Corporation,100.0% - Enerplus Corporation,2000-01-01,53.2561,-113.041,Gas Plant Sweet,06-29-049-21W4M
ABGP0001775,Active,West Culp 5-34-78-25W5,GP,West Culp,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,55.80029,-117.79917,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,05-34-078-25W5M
ABGP0001776,Active,Defiant Energy Sunset Plant 6-22,GP,Sunset B,Enercapita Energy Ltd.,100.0% - Enercapita Energy Ltd.,1999-01-01,55.0753,-116.96681,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-22-070-20W5M
ABGP0001777,Active,Burlington Resthaven 1-36,GP,Resthaven,Strathcona Resources Ltd.,50.0% - Strathcona Resources Ltd.; 50.0% - Paramount Resources Ltd.,2000-01-01,54.22747,-118.30134,Gas Plant Sweet,01-36-060-03W6M
ABGP0001778,Suspended,Atco Widewater Gas Plant 6-8,GP,Widewater,Ipc Canada Ltd.,100.0% - Ipc Canada Ltd.,2001-01-01,55.30716,-115.04181,Gas Plant Sweet,06-08-073-07W5M
ABGP0001779,Suspended,Campus Esther,GP,Esther,Campus Energy Partners Operations Inc.,100.0% - Campus Energy Partners Operations Inc.,2000-01-01,51.64955,-110.19316,Gas Plant Sweet,04-14-031-02W4M
ABGP0001780,Suspended,Kelt Copton Gp 11-25,GP,Grande Cache,Kelt Exploration Ltd.,100.0% - Kelt Exploration Ltd.,2000-01-01,54.1313,-119.21696,Gas Plant Sweet,11-25-059-09W6M
ABGP0001781,Suspended,Conco Sutton 03-31,GP,Sutton,Tourmaline Oil Corp.,100.0% - Sydco Energy Inc.,,56.93064,-118.1517,Gas Plant Sweet,03-31-091-01W6M
ABGP0001782,Active,Pcp Countess,GP,Scandia,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,1997-01-01,50.50007,-112.22577,Gas Plant Sweet,04-12-018-17W4M
ABGP0001783,Suspended,Dominion East Bruce 10-01,GP,Bruce East,1333002 Alberta Ltd.,100.0% - 1333002 Alberta Ltd.,,53.11494,-112.05765,Gas Plant Sweet,10-01-048-15W4M
ABGP0001784,Suspended,Monolith Red Willow 7-26,GP,Red Willow,Obsidian Energy Ltd.,25.0% - Crew Energy Inc.; 75.0% - Obsidian Energy Ltd.,1995-01-01,52.38067,-112.19821,Gas Plant Acid Gas Injection,07-26-039-16W4M
ABGP0001785,Suspended,Aec Oil & Gas Martain Hills,GP,Marten Creek,Axiom Oil And Gas Inc.,100.0% - Tamarack Valley Energy Ltd.,,55.64413,-114.65686,Gas Plant Acid Gas Injection,10-02-077-05W5M
ABGP0001786,Active,Bp Canada Callum Creek 2-24,GP,Callum Creek,Lexin Resources Ltd.,100.0% - Lexin Resources Ltd.,2001-01-01,50.00726,-114.14583,Gas Plant Sweet,02-24-012-02W5M
ABGP0001787,Suspended,Nce Pembina 10-14,GP,Warburg,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,2001-01-01,53.1444,-114.329,Gas Plant Sweet,10-14-048-03W5M
ABGP0001788,Active,Watts East 2-4-31-15W4,GP,Watts East,Canadian Natural Resources Limited,85.0% - Canadian Natural Resources Limited; 15.0% - Nal Resources Limited,,51.62053,-112.06839,Gas Plant Sweet,02-04-031-15W4M
ABGP0001789,Suspended,Hadrian Highvale 7-14,GP,Hadrian Highvale,Aspenleaf Energy Limited,30.0% - Zargon Oil & Gas Ltd.; 70.0% - Nep Canada Ulc,2001-01-01,53.48716,-114.47579,Gas Plant Sweet,07-14-052-04W5M
ABGP0001790,Suspended,Aec Haro 13-17,GP,Haro 2,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,2000-01-01,57.85961,-118.29893,Gas Plant Sweet,13-17-102-02W6M
ABGP0001791,Active,Trilogy Clover 9-34 Plant #2,GP,Para Clover Plant 2,Paramount Resources Ltd.,21.8% - Canadian Natural Resources Limited; 78.2% - Paramount Resources Ltd.,2001-01-01,54.23439,-116.60667,Gas Plant Sweet,09-34-060-18W5M
ABGP0001792,Suspended,Vermilion Peoria 6-20,GP,Peoria,Advantage Energy Ltd.,100.0% - Questfire Energy Corp.,,55.59881,-118.27574,Gas Plant Sweet,06-20-076-02W6M
ABGP0001793,Suspended,Birchcliff Rycroft 07-02,GP,Rycroft,Birchcliff Energy Ltd.,100.0% - Birchcliff Energy Ltd.,,55.64071,-118.50234,Gas Plant Acid Gas Injection,07-02-077-04W6M
ABGP0001794,Active,Evi 1 -04-36-086-11 W5M,GP,Evi,Spoke Resources Ltd.,100.0% - Spoke Resources Ltd.,1994-01-01,56.49612,-115.60793,Gas Plant Sweet,04-36-086-11W5M
ABGP0001795,Suspended,00/16-31-052-21W5 Med Lodge Gp,GP,Medicine Lodge,Sinopec Canada Energy Ltd.,100.0% - Sinopec Canada Energy Ltd.,,53.5381,-117.077,Gas Plant Sweet,16-31-052-21W5M
ABGP0001796,Suspended,Aec Pelican Granor Nezz 07-09,GP,Granor Nezz,Cenovus Energy Inc.,100.0% - Canadian Natural Resources Limited,,56.17789,-112.77912,Gas Plant Sweet,07-09-083-18W4M
ABGP0001797,Active,Shaman Fenn Big Valley Gas Plant 15-,GP,Fenn-Big Valley,Bornite Energy Ltd.,100.0% - Bornite Energy Ltd.,1991-01-01,52.02505,-112.77772,Gas Plant Sweet,15-22-035-20W4M
ABGP0001798,Active,Narraway 10-08-062-10W6,GP,Narraway,Canadian Natural Resources Limited,81.0% - Canadian Natural Resources Limited,2001-01-01,54.35141,-119.46131,Gas Plant Sweet,10-08-062-10W6M
ABGP0001799,Abandoned,Husky Overchem Mitsue 11-32,GP,Overlea,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1998-01-01,55.28155,-114.42563,Gas Plant Sweet,11-32-072-03W5M
ABGP0001800,Active,Aec Suffeild A2 Solution Gas Plant F,GP,Suffield A2 Station,Ipc Canada Ltd.,100.0% - Ipc Canada Ltd.,1980-01-01,50.7,-111.026,Gas Plant Sweet,16-15-020-08W4M
ABGP0001801,Suspended,Devon Elmworth 4-8,GP,Wapiti Deep Cut,Canadian Natural Resources Limited,28.5% - Devon Canada Corporation; 34.9% - Canadian Natural Resources Limited; 25.5% - Conocophillips Canada (Brc) Ltd.; 3.1% - Enermark Inc.; 0.7% - Husky Oil Operations Limited; 0.7% - Petro-Canada; 6.7% - Talisman Energy Inc.,1985-01-01,54.95425,-119.19206,Gas Plant Sweet,04-08-069-08W6M
ABGP0001802,Suspended,Elmworth 4-8-70-11W6,GP,Elmworth Deep Cut,Cenovus Energy Inc.,87.0% - Conocophillips Canada Resources Corp.,1978-01-01,55.04177,-119.6316,Gas Plant Sweet,01-08-070-11W6M
ABGP0001803,Suspended,Judy Creek Gp 15-25-64-11W5,GP,Judy Creek Ethane Stripping Plant,Conifer Energy Inc.,43.1% - Conifer Energy Inc.,1985-01-01,54.57197,-115.52196,Gas Plant Sweet,15-25-064-11W5M
ABGP0001804,Suspended,Shell Waterton,GP,Shell Waterton,Shell Canada Limited,100.0% - Shell Canada Limited,,49.30711,-113.99982,Gas Plant Sweet,02-20-004-30W4M
ABGP0001805,Suspended,Crestar Wembley Expander,GP,Wembley Ethane Stripping,Cenovus Energy Inc.,100.0% - Conocophillips Canada Resources Corp.,,55.33594,-119.22119,Gas Plant Sweet,06-19-073-08W6M
ABGP0001806,Suspended,Chevron Kaybob,GP,Chevron Kaybob,Bp Canada Energy Group Ulc,100.0% - Pgi Processing Ulc,,54.09624,-116.61647,Gas Plant Sweet,03-15-059-18W5M
ABGP0001807,Suspended,Conoco Peco,GP,Peco,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,,53.20153,-116.21707,Gas Plant Sweet,12-01-049-16W5M
ABGP0001808,Suspended,Chevron Brazeau River,GP,Chevron Brazeau River,Keyera Energy Ltd.,100.0% - Keyera Energy Ltd.,,53.18929,-115.63654,Gas Plant Sweet,16-35-048-12W5M
ABGP0001809,Suspended,Amoco Ellerslie,GP,Amoco Ellerslie,Bp Canada Energy Group Ulc,100.0% - Altagas Ltd.,,53.45436,-113.48695,Gas Plant Sweet,04-04-052-24W4M
ABGP0001810,Abandoned,Chevron Acheson,GP,Chevron Acheson,Chevron Canada Limited,100.0% - Tidewater Midstream And Infrastructure Ltd.,,53.54651,-113.73556,Gas Plant Sweet,05-02-053-26W4M
ABGP0001811,Suspended,Solex Harmattan-Elkton,GP,Solex Harmattan-Elkton,Taylor Processing Inc.,100.0% - Altagas Ltd.,,51.68925,-114.47925,Gas Plant Sweet,09-27-031-04W5M
ABGP0001831,Suspended,Husky Boyer Haig River Steen 01-17,GP,Haig River,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1980-01-01,58.1106,-118.117,Gas Plant Sweet,01-17-105-01W6M
ABGP0001832,Abandoned,Dawson 8-26-79-16W5,GP,Dawson,Canadian Natural Resources Limited,76.9% - Canadian Natural Resources Limited,2001-01-01,55.87412,-116.37941,Gas Plant Sweet,08-26-079-16W5M
ABGP0001833,Abandoned,Altagas Balckfoot 13-29,GP,Blackfoot,Altagas Ltd.,100.0% - Altagas Ltd.,,50.90656,-113.30426,Gas Plant Sweet,13-29-022-24W4M
ABGP0001834,Suspended,Spire Oyen 08-04,GP,Oyen,Canlin Energy Corporation,,,51.45222,-110.63907,Gas Plant Sweet,08-04-029-05W4M
ABGP0001836,Suspended,D Energy Benton 10-18-29-3W4,GP,Benton,Canlin Energy Corporation,,,51.4821,-110.41065,Gas Plant Sweet,10-18-029-03W4M
ABGP0001837,Abandoned,Altagas Namaka Blackfoot #2 13-29,GP,Namaka Blackfoot 2 South,Altagas Ltd.,100.0% - Altagas Ltd.,,50.90656,-113.30426,Gas Plant Sweet,13-29-022-24W4M
ABGP0001838,Suspended,Mbog Red Earth 2-23-88-8W5 Gas Plant,GP,Red Earth,Surge Energy Inc.,100.0% - Surge Energy Inc.,1984-01-01,56.64075,-115.15432,Gas Plant Acid Gas Injection,02-23-088-08W5M
ABGP0001839,Suspended,Pancanadian Verger 16-20,GP,Verger,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.80416,-111.89852,Gas Plant Sweet,16-20-021-14W4M
ABGP0001840,Active,Penn West Vista Creek 15-10,GP,Vista Creek,Direct Oil & Gas Inc.,100.0% - Direct Oil & Gas Inc.,2001-01-01,57.3219,-118.06512,Gas Plant Sweet,15-10-096-01W6M
ABGP0001841,Active,Berland Sweet Plant  14-15-59-24W5,GP,Berland Sweet Plant,Tourmaline Oil Corp.,44.0% - Tourmaline Oil Corp.; 56.0% - Cenovus Energy Inc.,2002-01-01,54.10815,-117.51641,Gas Plant Sweet,14-15-059-24W5M
ABGP0001842,Suspended,Williams Extraction Plant 1-1-92-9W4,GP,Williams Extraction Plant,Inter Pipeline,100.0% - Inter Pipeline Offgas Ltd.,,56.94706,-111.29538,Gas Plant Sweet,01-01-092-09W4M
ABGP0001843,Abandoned,Denison Knappen 15-29,GP,Denison Knappen,Journey Energy Inc.,100.0% - Crimson Oil & Gas Ltd.,,49.06944,-111.43667,Gas Plant Sweet,15-29-001-11W4M
ABGP0001844,Suspended,Knappen16-29,GP,Knappen,Journey Energy Inc.,100.0% - Journey Energy Inc.,,49.06951,-111.43605,Gas Plant Sweet,16-29-001-11W4M
ABGP0001845,Suspended,00/01-16-075-01W6 Kakut Gp Sweet,GP,Kakut,Sinopec Canada Energy Ltd.,100.0% - Sinopec Canada Energy Ltd.,2000-01-01,55.4937,-118.084,Gas Plant Sweet,01-16-075-01W6M
ABGP0001846,Suspended,Conoco Atlee-Buffalo 09-13,GP,Atlee Buffalo,West Lake Energy Corp.,100.0% - West Lake Energy Corp.,2000-01-01,50.78475,-110.83929,Gas Plant Sweet,09-13-021-07W4M
ABGP0001847,Abandoned,Vermillion Eaglesham 102/10-01,GP,Vermillion Eaglesham,Vermilion Energy Inc.,100.0% - Vermilion Energy Inc.,,55.64429,-117.73831,Gas Plant Sweet,10-01-077-25W5M
ABGP0001848,Suspended,Husky Rainbow 14-03,GP,Rainbow,Winter Petroleum Ltd.,100.0% - Winter Petroleum Ltd.,,58.52712,-118.40845,Gas Plant Sweet,14-03-110-03W6M
ABGP0001849,Active,Rochester 11-9-62-24W4,GP,Armstrong Lake,Tamarack Valley Energy Ltd.,100.0% - Tamarack Valley Energy Ltd.,1996-01-01,54.34922,-113.53901,Gas Plant Sweet,11-09-062-24W4M
ABGP0001850,Suspended,Atlee-Buffalo 4-23-20-9W4,GP,Jenner,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,50.70516,-111.15745,Gas Plant Sweet,04-23-020-09W4M
ABGP0001851,Suspended,Granum 12-19-11-25W4,GP,Granum,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,49.92579,-113.41022,Gas Plant Sweet,12-19-011-25W4M
ABGP0001852,Suspended,Berkley Puskwaskau,GP,Berkley Puskwaskau,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,55.34093,-118.11453,Gas Plant Sweet,10-20-073-01W6M
ABGP0001853,Active,Bigstone Plant 100/14-28-059-22W5 Gp,GP,Bigstone,Peyto Exploration & Development Corp.,64.2% - Repsol Oil & Gas Canada Inc.; 26.4% - Distinction Energy Corp.; 7.9% - Conocophillips Canada Limited; 1.5% - Canadian Natural Resources Limited,1996-01-01,54.13588,-117.24023,Gas Plant Sweet,14-28-059-22W5M
ABGP0001854,Active,Trilogy Two Creek,GP,Two Creeks,Paramount Resources Ltd.,100.0% - Paramount Resources Ltd.,1996-01-01,54.41898,-116.35158,Gas Plant Sweet,07-04-063-16W5M
ABGP0001855,Active,Obe Seal 09-15-084-14W5 Gp,GP,Slave,Obsidian Energy Ltd.,100.0% - Obsidian Energy Ltd.,,56.28347,-116.11219,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,09-15-084-14W5M
ABGP0001856,Suspended,Pancdn Provost-David,GP,Provost-David,Cenovus Energy Inc.,100.0% - West Lake Energy Corp.,,52.42467,-110.36753,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,08-09-040-03W4M
ABGP0001857,Active,Renaissance Blood North 16-35,GP,Blood North,Tamarack Valley Energy Ltd.,100.0% - Tamarack Valley Energy Ltd.,1994-01-01,49.52249,-112.85386,Gas Plant Sweet,16-35-006-22W4M
ABGP0001858,Active,Wildriver 10-20-56-23W5 Gp,GP,Wild River,Peyto Exploration & Development Corp.,84.0% - Repsol Oil & Gas Canada Inc.; 16.0% - Canadian Natural Resources Limited,1994-01-01,53.85643,-117.38197,Gas Plant Sweet,10-20-056-23W5M
ABGP0001859,Active,Hillsdown 13-4-37-25W4,GP,Hillsdown,Canadian Natural Resources Limited,98.0% - Canadian Natural Resources Limited; 2.0% - Apex Energy (Canada) Inc.,1981-01-01,52.15626,-113.5242,Gas Plant Sweet,13-04-037-25W4M
ABGP0001860,Abandoned,Encal Worsley,GP,Encal Worsley,Blue Sky Resources Ltd.,100.0% - Blue Sky Resources Ltd.,,56.55932,-119.35667,Gas Plant Sweet,12-22-087-09W6M
ABGP0001861,Abandoned,New Cache Doris,GP,Doris Plant1,Tidewater Midstream And Infrastructure Ltd.,54.0% - Tidewater Midstream And Infrastructure Ltd.,,54.54609,-114.79179,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,02-23-064-06W5M
ABGP0001862,Suspended,Petro-Can Bezanson,GP,Bezanson,Birchcliff Energy Ltd.,100.0% - Birchcliff Energy Ltd.,1994-01-01,55.14495,-118.44075,Gas Plant Sweet,01-18-071-03W6M
